has from address,has from displayed name,has reply address,has reply displayed name,has return address,from and correspondant address similarity,displayed name and local part similarity of form,displayed name and local part similarity of reply,from has common email provider,correspondant address has common email provider,if sender impersonates something,from suspiciopus level,if reply address impersonates something,reply address suspiciopus level,from full length cotinet,from displayed name length cotinet,from address length cotinet,from local-part length cotinet,from domain length cotinet,correspondant full length cotinet,correspondant displayed name length cotinet,correspondant address length cotinet,correspondant local-part length cotinet,correspondant domain length cotinet,number of receivers (To) cotient,number of CCs cotient,PASS SPF,Subject is empty,Subject has unusual characters,Subject number of words cotient,Subject length cotient,Subject number of digits cotient,Subject number of caps cotient,Subject number of lows cotient,Subject is Fwd,Subject is Re,Subject Authority,Subject Urgency,Subject Scarcity,Subject Social Proof,Subject Liking,Subject Reciprocity,Subject Consistancy,Subject Punctuation,Text is blank,Text has HTML,Text number of headings cotient,Text number of paragraphs cotient,Text number of URLs cotient,Text number of distict URLs cotient,Text number of mailto URLs cotient,Text number of http(s?) URLs cotient,Text number of images cotient,Text number of buttons cotient,Text number of scripts cotient,Text number of words cotient,Text number of characters cotient,Text has unusual characters,Text Authority,Text Urgency,Text Scarcity,Text Social Proof,Text Liking,Text Reciprocity,Text Consistancy,Text Punctuation,Text Grammar,Text Sensitive Information,Attachments total-number cotient,Inline total-number cotient,Attachments variety,Inlines variety,IS PHIS
1,1,1,0,1,0.4528301886792453,0.6428571428571429,0,0,0,1,1,1,1,0.02040816326530612,0.05555555555555555,0.03571428571428571,0.1,0.058823529411764705,0.04,0,0.04,0.1,0.07142857142857142,1.0,0,1,0,1,0.07692307692307693,0.012658227848101266,0,0.16666666666666666,0.018518518518518517,0,0,1,1,0,1,1,1,1,1,0,1,0,0.0625,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0.125,0,0,0.012345679012345678,0.0016501650165016502,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1.0,0.17647058823529413,0.17647058823529413,0,0,1,1,1,1,0.017241379310344827,0.041666666666666664,0.03225806451612903,0.1,0.05,0.017241379310344827,0.041666666666666664,0.03225806451612903,0.1,0.05,1.0,0,1,0,1,0.14285714285714285,0.020833333333333332,0,1.0,0.02631578947368421,0,0,1,1,0,1,1,1,1,1,0,1,0,0.022222222222222223,0.03225806451612903,0.03225806451612903,0,0.03225806451612903,0.03125,0,0,0.0029940119760479044,0.000354735721887194,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,1.0,0.23076923076923078,0,0,0,1,1,1,1,0.025,0.05263157894736842,0.05555555555555555,0.14285714285714285,0.1,0.05555555555555555,0,0.05555555555555555,0.14285714285714285,0.1,1.0,0,1,0,0,0.05263157894736842,0.009708737864077669,0.16666666666666666,0.14285714285714285,0.014705882352941176,0,0,1,1,0,1,1,1,1,1,0,1,0.5,1.0,0.011494252873563218,0.011494252873563218,0,0.011494252873563218,0.030303030303030304,0,0,0.0025252525252525255,0.00037243947858472997,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,1.0,0.14285714285714285,0,0,0,1,1,1,1,0.030303030303030304,0.08333333333333333,0.05555555555555555,0.5,0.06666666666666667,0.05555555555555555,0,0.05555555555555555,0.5,0.06666666666666667,0,0,1,0,0,0.1111111111111111,0.015384615384615385,0,0.125,0.02127659574468085,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0,0,0.011764705882352941,0.0012484394506866417,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0.8163265306122449,0.26666666666666666,0,0,0,1,1,1,1,0.023809523809523808,0.1,0.034482758620689655,0.2,0.043478260869565216,0.05,0,0.05,0.2,0.07142857142857142,1.0,0,1,0,0,0.2,0.043478260869565216,0,0.5,0.058823529411764705,0,0,1,1,0,1,1,1,1,1,0,1,0,0.07692307692307693,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.2,0,0,0.0012787723785166241,0.0004508566275924256,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0.75,0.19047619047619047,0,0,0,1,1,1,1,0.025,0.08333333333333333,0.04,0.1111111111111111,0.06666666666666667,0.043478260869565216,0,0.043478260869565216,0.14285714285714285,0.06666666666666667,1.0,0,1,0,0,0.16666666666666666,0.03333333333333333,0,0.2,0.05,0,0,1,1,0,1,1,1,1,1,0,1,0,0.125,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.125,0,0,0.011111111111111112,0.0015503875968992248,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.3333333333333333,0.3888888888888889,0,0,0,1,1,0,0,0.019230769230769232,0.05263157894736842,0.03333333333333333,0.058823529411764705,0.08333333333333333,0.0125,0,0.01282051282051282,0.017241379310344827,0.05263157894736842,1.0,0,1,0,0,0.1111111111111111,0.015873015873015872,0,0.0625,0.02857142857142857,0,0,1,1,0,1,1,1,1,1,0,1,0.25,0.1111111111111111,0.029411764705882353,0.029411764705882353,0,0.029411764705882353,0.05555555555555555,0,0,0.001145475372279496,0.000462962962962963,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0.3076923076923077,0.07692307692307693,0,0,1,1,1,1,1,0.02040816326530612,0.047619047619047616,0.04,0.2,0.05263157894736842,0.037037037037037035,0,0.037037037037037035,0.058823529411764705,0.1111111111111111,1.0,0,0,0,0,0.125,0.02,0.5,0.16666666666666666,0.03225806451612903,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.01020408163265306,0.0015527950310559005,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,0.25,0.11428571428571428,0,0,1,1,1,1,1,0.01639344262295082,0.037037037037037035,0.03225806451612903,0.125,0.045454545454545456,0.030303030303030304,0,0.030303030303030304,0.043478260869565216,0.1111111111111111,1.0,0,0,0,0,0.2,0.024390243902439025,0,1.0,0.027777777777777776,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1.0,0,0,0.013157894736842105,0.001692047377326565,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.19718309859154928,0.1935483870967742,0,0,0,1,1,0,0,0.02040816326530612,0.041666666666666664,0.045454545454545456,0.14285714285714285,0.07142857142857142,0.02040816326530612,0,0.02040816326530612,0.034482758620689655,0.05263157894736842,1.0,1.0,0,0,0,0.125,0.019230769230769232,0,0.2,0.02631578947368421,0,0,1,1,0,1,1,1,1,1,0,1,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.09090909090909091,0,0,0.0014727540500736377,0.00022187708009762592,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,1.0,0.16,0,0,0,1,1,1,1,0.02702702702702703,0.05,0.07142857142857142,0.2,0.125,0.07142857142857142,0,0.07142857142857142,0.2,0.125,1.0,0,1,0,0,0.2,0.030303030303030304,0,0.2,0.043478260869565216,0,0,1,1,0,1,1,1,1,1,0,1,0,0.25,0.2,0.2,0,0.2,0.5,0,0,0.00558659217877095,0.0009328358208955224,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1.0,0.17647058823529413,0.17647058823529413,0,0,1,1,1,1,0.017241379310344827,0.041666666666666664,0.03225806451612903,0.1,0.05,0.017241379310344827,0.041666666666666664,0.03225806451612903,0.1,0.05,1.0,0,1,0,1,0.2,0.02702702702702703,0,1.0,0.03333333333333333,0,0,1,1,0,1,1,1,1,1,0,1,0,0.041666666666666664,0.045454545454545456,0.045454545454545456,0,0.045454545454545456,0.043478260869565216,0,0,0.004347826086956522,0.0005434782608695652,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0.5633802816901409,0.22950819672131148,0,0,0,1,1,1,1,0.011111111111111112,0.018518518518518517,0.030303030303030304,0.14285714285714285,0.04,0.02631578947368421,0,0.02631578947368421,0.14285714285714285,0.03333333333333333,1.0,0,1,0,0,0.14285714285714285,0.023809523809523808,0.25,0.05555555555555555,0.07692307692307693,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.08333333333333333,0.25,0.25,0,0.25,0.25,0,0,0.004830917874396135,0.0006583278472679394,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,0.47619047619047616,0.7272727272727273,0,0,0,1,1,1,1,0.027777777777777776,0.07142857142857142,0.05263157894736842,0.125,0.1,0.043478260869565216,0,0.043478260869565216,0.2,0.058823529411764705,1.0,0,0,0,0,0.14285714285714285,0.018867924528301886,0.25,0.06666666666666667,0.037037037037037035,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.2,0.2,0,0.2,0.25,0,0,0.013513513513513514,0.008264462809917356,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.19230769230769232,0.17391304347826086,0,0,0,1,1,0,0,0.02040816326530612,0.0625,0.03333333333333333,0.14285714285714285,0.045454545454545456,0.013333333333333334,0,0.013513513513513514,0.016666666666666666,0.07692307692307693,1.0,0,1,0,0,0.07692307692307693,0.012987012987012988,0.25,0,0.01694915254237288,0,0,1,1,0,1,1,1,1,1,0,1,0,0.125,0.5,0.5,0,0.5,0.5,0,0,0.010869565217391304,0.0015600624024961,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,1.0,0.3,0,0,0,1,1,0,0,0.02564102564102564,0.125,0.03571428571428571,0.08333333333333333,0.06666666666666667,0.03571428571428571,0,0.03571428571428571,0.08333333333333333,0.06666666666666667,1.0,0,0,0,0,0.05,0.009259259259259259,0,0.14285714285714285,0.01282051282051282,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1.0,1.0,0,1.0,0,0,0,0.006578947368421052,0.0008628127696289905,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.22448979591836735,0.11764705882352941,0,0,0,1,1,0,0,0.020833333333333332,0.07692307692307693,0.03125,0.25,0.037037037037037035,0.014705882352941176,0,0.015151515151515152,0.02,0.06666666666666667,1.0,0,1,0,0,0.2,0.02702702702702703,0,0.5,0.034482758620689655,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.16666666666666666,0.25,0.25,0,0.25,0.3333333333333333,0,0,0.017857142857142856,0.001443001443001443,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1.0,0.15384615384615385,0.42424242424242425,0,0,1,1,1,1,0.016129032258064516,0.03125,0.037037037037037035,0.14285714285714285,0.05263157894736842,0.017857142857142856,0.038461538461538464,0.037037037037037035,0.14285714285714285,0.05263157894736842,1.0,0,0,0,0,0.07692307692307693,0.015151515151515152,0.08333333333333333,0.05555555555555555,0.0625,0,0,1,1,0,1,1,1,1,1,0,1,0,0.25,0.125,0.125,0,0.125,0,0,0,0.005291005291005291,0.0014005602240896359,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,0.28,0.20512820512820512,0.06060606060606061,0,0,1,1,1,1,0.015873015873015872,0.037037037037037035,0.030303030303030304,0.08333333333333333,0.05,0.012345679012345678,0.09090909090909091,0.014925373134328358,0.01818181818181818,0.09090909090909091,1.0,0,1,0,0,0.16666666666666666,0.038461538461538464,0,1.0,0.05263157894736842,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.034482758620689655,0.034482758620689655,1.0,0.03571428571428571,0.034482758620689655,0,0,0.012987012987012988,0.0018656716417910447,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.3392857142857143,0.20689655172413793,0,0,0,1,1,0,0,0.022222222222222223,0.125,0.029411764705882353,0.047619047619047616,0.08333333333333333,0.0125,0,0.01282051282051282,0.017241379310344827,0.05263157894736842,1.0,0,1,0,0,0.2,0.041666666666666664,1.0,1.0,0.05555555555555555,0,0,1,1,0,1,1,1,1,1,0,1,0.3333333333333333,0,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0.125,0,0,0.0034129692832764505,0.0009233610341643582,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1.0,0.6666666666666666,0,0,0,1,1,0,0,0.012195121951219513,0.021739130434782608,0.030303030303030304,0.043478260869565216,0.1111111111111111,0.02857142857142857,0,0.030303030303030304,0.043478260869565216,0.1111111111111111,0.023255813953488372,0,1,0,0,0.25,0.03571428571428571,0,0.2,0.05,0,0,1,1,0,1,1,1,1,1,0,1,0,0.1111111111111111,1.0,1.0,0,1.0,0,0,0,0.037037037037037035,0.0018181818181818182,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,0,0,0.7741935483870968,0,1,0,1,1,0,0,0.022727272727272728,0.06666666666666667,0.038461538461538464,0.0625,0.1111111111111111,0,0,0,0,0,1.0,0,0,0,0,1.0,0.1,0,1.0,0.1111111111111111,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.05,0.007751937984496124,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0.8085106382978723,0.4166666666666667,0,0,0,1,1,1,1,0.024390243902439025,0.05263157894736842,0.05263157894736842,0.2,0.07692307692307693,0.03571428571428571,0,0.03571428571428571,0.07142857142857142,0.07692307692307693,1.0,0,1,0,1,0.16666666666666666,0.023255813953488372,0,0.14285714285714285,0.03571428571428571,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.018518518518518517,0.018518518518518517,0,0.018518518518518517,0.02,0,0,0.00039416633819471815,0.00011337868480725624,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1.0,0.2727272727272727,0,0,0,1,1,0,0,0.021739130434782608,0.06666666666666667,0.03571428571428571,0.14285714285714285,0.05,0.03571428571428571,0,0.03571428571428571,0.14285714285714285,0.05,1.0,0,0,0,0,0.14285714285714285,0.02631578947368421,0,0.2,0.04,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0,1.0,1.0,0,1.0,1.0,0,0,0.004464285714285714,0.0014970059880239522,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,0,0,0,1,0.36363636363636365,0,0,0,1,1,1,0,0,0.08333333333333333,0,0.08333333333333333,0.125,0.3333333333333333,0.018518518518518517,0,0.018518518518518517,0.022727272727272728,0.1111111111111111,1.0,0,1,0,0,0.25,0.041666666666666664,0,0.25,0.07142857142857142,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.009259259259259259,0.0013245033112582781,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.34545454545454546,0.14814814814814814,0,0,0,1,1,0,0,0.020833333333333332,0.05,0.04,0.14285714285714285,0.058823529411764705,0.011494252873563218,0,0.011764705882352941,0.016666666666666666,0.041666666666666664,1.0,0,1,0,1,0.125,0.017857142857142856,0,0.14285714285714285,0.02631578947368421,0,0,1,1,0,1,1,1,1,1,0,1,0,0.25,0.043478260869565216,0.043478260869565216,0,0.043478260869565216,0.16666666666666666,0,0,0.005847953216374269,0.0007320644216691069,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1.0,0.11428571428571428,0,0,0,1,1,0,0,0.017241379310344827,0.045454545454545456,0.030303030303030304,0.07692307692307693,0.05263157894736842,0.030303030303030304,0,0.030303030303030304,0.07692307692307693,0.05263157894736842,1.0,1.0,1,0,0,0.125,0.020833333333333332,0,0.125,0.034482758620689655,0,0,1,1,0,1,1,1,1,1,0,1,0,0.06666666666666667,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0,0,0.0034965034965034965,2.7262070281617187e-05,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.19718309859154928,0.20689655172413793,0,0,0,1,1,0,0,0.02127659574468085,0.045454545454545456,0.045454545454545456,0.14285714285714285,0.07142857142857142,0.02040816326530612,0,0.02040816326530612,0.034482758620689655,0.05263157894736842,1.0,1.0,0,0,0,0.2,0.030303030303030304,0,0.3333333333333333,0.04,0,0,1,1,0,1,1,1,1,1,0,1,0,0.09090909090909091,0.125,0.125,0,0.125,0.14285714285714285,0,0,0.0006265664160401002,0.00046468401486988845,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,0.8292682926829268,0.11764705882352941,0,0,0,1,1,1,1,0.02857142857142857,0.07692307692307693,0.05263157894736842,0.25,0.07142857142857142,0.045454545454545456,0,0.045454545454545456,0.14285714285714285,0.07142857142857142,1.0,0,1,0,0,0.2,0.03571428571428571,0,0.5,0.047619047619047616,0,0,1,1,0,1,1,1,1,1,0,1,0,0.023255813953488372,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.019230769230769232,0,0,0.0033444816053511705,0.0004921259842519685,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.24347826086956523,0.14285714285714285,0,0,0,1,1,0,0,0.029411764705882353,0.16666666666666666,0.04,0.125,0.0625,0.01098901098901099,0,0.011111111111111112,0.016666666666666666,0.034482758620689655,1.0,0,1,0,0,0.3333333333333333,0.05,0,0.5,0.0625,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.3333333333333333,0.5,0.5,0,0.5,0.3333333333333333,0,0,0.002398081534772182,0.0006863417982155113,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,1.0,0.06451612903225806,0,0,0,1,1,0,0,0.017543859649122806,0.037037037037037035,0.034482758620689655,0.25,0.041666666666666664,0.034482758620689655,0,0.034482758620689655,0.25,0.041666666666666664,1.0,1.0,0,0,0,0.125,0.014285714285714285,0,1.0,0.017241379310344827,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.25,0.5,0.5,0,0.5,0.2,0,0,0.006060606060606061,0.002070393374741201,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,0.8292682926829268,0.3076923076923077,0,0,0,1,1,1,1,0.02857142857142857,0.1111111111111111,0.043478260869565216,0.25,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0.25,0.07692307692307693,1.0,0,1,0,1,0.1,0.023809523809523808,0.5,0.16666666666666666,0.05,0,0,1,1,0,1,1,1,1,1,0,1,0,0.14285714285714285,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0.1,0,0,0.008547008547008548,0.001652892561983471,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1.0,0.05128205128205128,0,0,0,1,1,0,0,0.017543859649122806,0.030303030303030304,0.043478260869565216,0.16666666666666666,0.0625,0.043478260869565216,0,0.043478260869565216,0.16666666666666666,0.0625,1.0,1.0,0,0,0,0.125,0.02040816326530612,0,1.0,0.02631578947368421,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.3333333333333333,0,0,0.0036496350364963502,0.0013812154696132596,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,0.5806451612903226,0.13333333333333333,0,0,0,1,1,1,1,0.017857142857142856,0.045454545454545456,0.03225806451612903,0.125,0.045454545454545456,0.03225806451612903,0,0.03225806451612903,0.125,0.045454545454545456,1.0,0,0,0,0,0.2,0.024390243902439025,0,1.0,0.027777777777777776,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1.0,0,0,0.013157894736842105,0.001692047377326565,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,1.0,0.3333333333333333,0,0,0,1,1,1,1,0.023809523809523808,0.06666666666666667,0.041666666666666664,0.1111111111111111,0.07142857142857142,0.041666666666666664,0,0.041666666666666664,0.1111111111111111,0.07142857142857142,1.0,0,1,0,0,0.2,0.03333333333333333,0,0.2,0.047619047619047616,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.058823529411764705,0.2,0.2,1.0,0.25,0.3333333333333333,0,0,0.0031645569620253164,0.0005149330587023687,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.34615384615384615,0.10526315789473684,0,0,0,1,1,0,0,0.022727272727272728,0.08333333333333333,0.034482758620689655,0.14285714285714285,0.047619047619047616,0.04,0,0.043478260869565216,0.16666666666666666,0.0625,1.0,0,1,0,0,0.14285714285714285,0.022727272727272728,0,0.14285714285714285,0.03571428571428571,0,0,1,1,0,1,1,1,1,1,0,1,0,0.045454545454545456,0.5,0.5,0,0.5,0.5,0,0,0.0019342359767891683,0.00032351989647363315,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
0,1,1,0,0,0,0,0,0,1,0,0,1,1,0.0625,0.0625,0,0,0,0.05263157894736842,0,0.05263157894736842,0.1111111111111111,0.1111111111111111,1.0,0,0,0,0,0.16666666666666666,0.024390243902439025,0.125,0.25,0.05,1,0,1,1,0,1,1,1,1,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0.0051813471502590676,0.0008976660682226212,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,1,1,1.0,0.23529411764705882,0.23529411764705882,0,0,1,1,1,1,0.02564102564102564,0.1111111111111111,0.037037037037037035,0.125,0.05555555555555555,0.02564102564102564,0.1111111111111111,0.037037037037037035,0.125,0.05555555555555555,1.0,0,1,0,0,0.1111111111111111,0.022222222222222223,0,0.3333333333333333,0.030303030303030304,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0,0,0.0051813471502590676,0.0008695652173913044,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1.0,0.10526315789473684,0.10526315789473684,0,0,1,1,1,1,0.02631578947368421,0.08333333333333333,0.043478260869565216,0.14285714285714285,0.06666666666666667,0.02631578947368421,0.08333333333333333,0.043478260869565216,0.14285714285714285,0.06666666666666667,1.0,0,1,0,0,0.14285714285714285,0.01694915254237288,0.5,0.25,0.022727272727272728,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.125,0.125,1.0,0.16666666666666666,0.2,0,0,0.010309278350515464,0.002369668246445498,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,1.0,0.2777777777777778,0,0,0,1,1,1,1,0.017857142857142856,0.08333333333333333,0.024390243902439025,0.041666666666666664,0.0625,0.024390243902439025,0,0.024390243902439025,0.041666666666666664,0.0625,1.0,0,1,0,0,0.14285714285714285,0.022727272727272728,0,0.25,0.03125,0,0,1,1,0,1,1,1,1,1,0,1,0,0.2,0.5,0.5,0,0.5,0.5,0,0,0.013513513513513514,0.0020408163265306124,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,0.95,0.11764705882352941,0,0,0,1,1,1,1,0.02702702702702703,0.07692307692307693,0.047619047619047616,0.25,0.0625,0.05263157894736842,0,0.05263157894736842,0.25,0.07142857142857142,1.0,0,1,0,0,0.125,0.03125,0,1.0,0.041666666666666664,0,0,1,1,0,1,1,1,1,1,0,1,0,0.25,0.25,0.25,0,0.25,1.0,0,0,0.010638297872340425,0.0017211703958691911,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.22727272727272727,0.18518518518518517,0,0,0,1,1,0,0,0.013888888888888888,0.02127659574468085,0.045454545454545456,0.14285714285714285,0.07142857142857142,0.045454545454545456,0,0.045454545454545456,0.16666666666666666,0.06666666666666667,1.0,1.0,0,0,1,0.3333333333333333,0.043478260869565216,0,0.5,0.05555555555555555,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.16666666666666666,0.25,0.25,0,0.25,0.14285714285714285,0,1.0,0.0013966480446927375,0.00019892580067634773,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.29906542056074764,0.15384615384615385,0,0,0,1,1,0,0,0.01818181818181818,0.043478260869565216,0.034482758620689655,0.0625,0.08333333333333333,0.0125,0,0.01282051282051282,0.017241379310344827,0.05263157894736842,1.0,0,1,0,1,0.09090909090909091,0.017543859649122806,0,1.0,0.022727272727272728,0,0,1,1,0,1,1,1,1,1,0,1,0,0.1,0.02564102564102564,0.02631578947368421,0,0.02564102564102564,0.07142857142857142,0,0,0.0008733624454148472,0.0002674511901577962,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,0,0,0.7741935483870968,0,1,0,1,1,0,0,0.022727272727272728,0.06666666666666667,0.038461538461538464,0.0625,0.1111111111111111,0,0,0,0,0,1.0,0,0,0,0,0.25,0.043478260869565216,0,0.3333333333333333,0.06666666666666667,1,0,1,1,0,1,1,1,1,1,0,1,0,0.02040816326530612,1.0,1.0,1.0,0,0.5,0,0,0.0024813895781637717,0.00034518467380048324,1,1,1,0,1,1,1,1,1,1,1,0.25,0,0.5,0,0
1,1,1,1,1,1.0,0.4,0.4,0,0,1,1,1,1,0.03333333333333333,0.125,0.05263157894736842,0.14285714285714285,0.09090909090909091,0.03333333333333333,0.125,0.05263157894736842,0.14285714285714285,0.09090909090909091,1.0,0,1,0,0,0.125,0.017241379310344827,0,0.14285714285714285,0.023809523809523808,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.045454545454545456,0.05263157894736842,0.05263157894736842,0,0.05263157894736842,0.05,0,0,0.0004391743522178305,6.689410662920597e-05,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.2,0.23529411764705882,0,0,0,1,1,0,0,0.019230769230769232,0.037037037037037035,0.045454545454545456,0.14285714285714285,0.07142857142857142,0.012658227848101266,0,0.01282051282051282,0.017857142857142856,0.047619047619047616,1.0,0,1,0,0,0.14285714285714285,0.017241379310344827,0,0.2,0.021739130434782608,0,0,1,1,0,1,1,1,1,1,0,1,0,0.16666666666666666,0.5,0.5,0,0.5,0,0,0,0.007142857142857143,0.0007855459544383347,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,1.0,0.3157894736842105,0,1,1,1,1,0,0,0.03125,0.1111111111111111,0.05,0.1,0.1111111111111111,0.05,0,0.05,0.1,0.1111111111111111,1.0,0,1,0,0,0.5,0.07692307692307693,0,0.5,0.1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.5,0.5,0,0.5,1.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,1.0,0.7272727272727273,0,1,1,1,1,0,0,0.02702702702702703,0.09090909090909091,0.043478260869565216,0.09090909090909091,0.09090909090909091,0.04,0,0.043478260869565216,0.09090909090909091,0.09090909090909091,0,0,1,0,0,0.25,0.034482758620689655,0.25,0.3333333333333333,0.05263157894736842,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1.0,1.0,0,1.0,0,0,0,0.03125,0.003236245954692557,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,0,0,0.7741935483870968,0,1,0,1,1,0,0,0.022727272727272728,0.06666666666666667,0.038461538461538464,0.0625,0.1111111111111111,0,0,0,0,0,1.0,0,0,0,0,0.25,0.05,0,0.14285714285714285,0.125,1,0,1,1,0,1,1,1,1,1,0,1,0,0.5,0.25,0.25,0.3333333333333333,1.0,0,0,0,0.006944444444444444,0.0012610340479192938,1,1,1,0,1,1,1,1,1,1,1,1.0,0,1.0,0,0
